goog,330,335,440404049,9/3/2010
goog,330,335,440404049,9/4/2010
goog,330,335,440404049,9/5/2010
goog,330,335,440404049,9/6/2010
goog,330,335,440404049,9/7/2010
goog,330,335,440404049,9/8/2010
goog,330,335,440404049,9/9/2010
goog,330,335,440404049,9/10/2010
goog,330,335,440404049,9/11/2010
goog,330,335,440404049,9/12/2010
goog,330,335,440404049,9/13/2010
goog,330,335,440404049,9/14/2010
goog,330,335,440404049,9/15/2010
goog,330,335,440404049,9/16/2010
goog,330,335,440404049,9/17/2010
goog,330,335,440404049,9/18/2010
goog,330,335,440404049,9/19/2010
goog,330,335,440404049,9/20/2010
goog,330,335,440404049,9/21/2010
goog,330,335,440404049,9/22/2010
goog,330,335,440404049,9/23/2010
goog,330,335,440404049,9/24/2010
goog,330,335,440404049,9/25/2010
goog,330,335,440404049,9/26/2010
goog,330,335,440404049,9/27/2010
goog,330,335,440404049,9/28/2010
goog,330,335,440404049,9/29/2010
goog,330,335,440404049,9/30/2010
goog,330,335,440404049,10/1/2010
goog,330,335,440404049,10/2/2010
goog,330,335,440404049,10/3/2010
goog,330,335,440404049,10/4/2010
goog,330,335,440404049,10/5/2010
goog,330,335,440404049,10/6/2010
goog,330,335,440404049,10/7/2010
goog,330,335,440404049,10/8/2010
goog,330,335,440404049,10/9/2010
goog,330,335,440404049,10/10/2010
goog,330,335,440404049,10/11/2010
goog,330,335,440404049,10/12/2010
goog,330,335,440404049,10/13/2010
goog,330,335,440404049,10/14/2010
goog,330,335,440404049,10/15/2010
goog,330,335,440404049,10/16/2010
goog,330,335,440404049,10/17/2010
goog,330,335,440404049,10/18/2010
goog,330,335,440404049,10/19/2010
goog,330,335,440404049,10/20/2010
goog,330,335,440404049,10/21/2010
goog,330,335,440404049,10/22/2010
goog,330,335,440404049,10/23/2010
goog,330,335,440404049,10/24/2010
goog,330,335,440404049,10/25/2010
goog,330,335,440404049,10/26/2010
goog,330,335,440404049,10/27/2010
goog,330,335,440404049,10/28/2010
goog,330,335,440404049,10/29/2010
goog,330,335,440404049,10/30/2010
goog,330,335,440404049,10/31/2010
goog,330,335,440404049,11/1/2010
goog,330,335,440404049,11/2/2010
goog,330,335,440404049,11/3/2010
goog,330,335,440404049,11/4/2010
goog,330,335,440404049,11/5/2010
goog,330,335,440404049,11/6/2010
goog,330,335,440404049,11/7/2010
goog,330,335,440404049,11/8/2010
goog,330,335,440404049,11/9/2010
goog,330,335,440404049,11/10/2010
goog,330,335,440404049,11/11/2010
goog,330,335,440404049,11/12/2010
goog,330,335,440404049,11/13/2010
goog,330,335,440404049,11/14/2010
goog,330,335,440404049,11/15/2010
goog,330,335,440404049,11/16/2010
goog,330,335,440404049,11/17/2010
goog,330,335,440404049,11/18/2010
goog,330,335,440404049,11/19/2010
goog,330,335,440404049,11/20/2010
goog,330,335,440404049,11/21/2010
goog,330,335,440404049,11/22/2010
goog,330,335,440404049,11/23/2010
goog,330,335,440404049,11/24/2010
goog,330,335,440404049,11/25/2010
goog,330,335,440404049,11/26/2010
goog,330,335,440404049,11/27/2010
goog,330,335,440404049,11/28/2010
goog,330,335,440404049,11/29/2010
goog,330,335,440404049,11/30/2010
goog,330,335,440404049,12/1/2010
goog,330,335,440404049,12/2/2010
goog,330,335,440404049,12/3/2010
goog,330,335,440404049,12/4/2010
goog,330,335,440404049,12/5/2010
goog,330,335,440404049,12/6/2010
goog,330,335,440404049,12/7/2010
goog,330,335,440404049,12/8/2010
goog,330,335,440404049,12/9/2010
goog,330,335,440404049,12/10/2010
goog,330,335,440404049,12/11/2010
goog,330,335,440404049,12/12/2010
goog,330,335,440404049,12/13/2010
goog,330,335,440404049,12/14/2010
goog,330,335,440404049,12/15/2010
goog,330,335,440404049,12/16/2010
goog,330,335,440404049,12/17/2010
goog,330,335,440404049,12/18/2010
goog,330,335,440404049,12/19/2010
goog,330,335,440404049,12/20/2010
goog,330,335,440404049,12/21/2010
goog,330,335,440404049,12/22/2010
goog,330,335,440404049,12/23/2010
goog,330,335,440404049,12/24/2010
goog,330,335,440404049,12/25/2010
goog,330,335,440404049,12/26/2010
goog,330,335,440404049,12/27/2010
goog,330,335,440404049,12/28/2010
goog,330,335,440404049,12/29/2010
goog,330,335,440404049,12/30/2010
goog,330,335,440404049,12/31/2010
goog,330,335,440404049,1/1/2011
goog,330,335,440404049,1/2/2011
goog,330,335,440404049,1/3/2011
goog,330,335,440404049,1/4/2011
goog,330,335,440404049,1/5/2011
goog,330,335,440404049,1/6/2011
goog,330,335,440404049,1/7/2011
goog,330,335,440404049,1/8/2011
goog,330,335,440404049,1/9/2011
goog,330,335,440404049,1/10/2011
goog,330,335,440404049,1/11/2011
goog,330,335,440404049,1/12/2011
goog,330,335,440404049,1/13/2011
goog,330,335,440404049,1/14/2011
goog,330,335,440404049,1/15/2011
goog,330,335,440404049,1/16/2011
goog,330,335,440404049,1/17/2011
goog,330,335,440404049,1/18/2011
goog,330,335,440404049,1/19/2011
goog,330,335,440404049,1/20/2011
goog,330,335,440404049,1/21/2011
goog,330,335,440404049,1/22/2011
goog,330,335,440404049,1/23/2011
goog,330,335,440404049,1/24/2011
goog,330,335,440404049,1/25/2011
goog,330,335,440404049,1/26/2011
goog,330,335,440404049,1/27/2011
goog,330,335,440404049,1/28/2011
goog,330,335,440404049,1/29/2011
goog,330,335,440404049,1/30/2011
goog,330,335,440404049,1/31/2011
goog,330,335,440404049,2/1/2011
goog,330,335,440404049,2/2/2011
goog,330,335,440404049,2/3/2011
goog,330,335,440404049,2/4/2011
goog,330,335,440404049,2/5/2011
goog,330,335,440404049,2/6/2011
goog,330,335,440404049,2/7/2011
goog,330,335,440404049,2/8/2011
goog,330,335,440404049,2/9/2011
goog,330,335,440404049,2/10/2011
goog,330,335,440404049,2/11/2011
goog,330,335,440404049,2/12/2011
goog,330,335,440404049,2/13/2011
goog,330,335,440404049,2/14/2011
goog,330,335,440404049,2/15/2011
goog,330,335,440404049,2/16/2011
goog,330,335,440404049,2/17/2011
goog,330,335,440404049,2/18/2011
goog,330,335,440404049,2/19/2011
goog,330,335,440404049,2/20/2011
goog,330,335,440404049,2/21/2011
goog,330,335,440404049,2/22/2011
goog,330,335,440404049,2/23/2011
goog,330,335,440404049,2/24/2011
goog,330,335,440404049,2/25/2011
goog,330,335,440404049,2/26/2011
goog,330,335,440404049,2/27/2011
goog,330,335,440404049,2/28/2011
goog,330,335,440404049,3/1/2011
goog,330,335,440404049,3/2/2011
goog,330,335,440404049,3/3/2011
goog,330,335,440404049,3/4/2011
goog,330,335,440404049,3/5/2011
goog,330,335,440404049,3/6/2011
goog,330,335,440404049,3/7/2011
goog,330,335,440404049,3/8/2011
goog,330,335,440404049,3/9/2011
goog,330,335,440404049,3/10/2011
goog,330,335,440404049,3/11/2011
goog,330,335,440404049,3/12/2011
goog,330,335,440404049,3/13/2011
goog,330,335,440404049,3/14/2011
goog,330,335,440404049,3/15/2011
goog,330,335,440404049,3/16/2011
goog,330,335,440404049,3/17/2011
goog,330,335,440404049,3/18/2011
goog,330,335,440404049,3/19/2011
goog,330,335,440404049,3/20/2011
goog,330,335,440404049,3/21/2011
goog,330,335,440404049,3/22/2011
goog,330,335,440404049,3/23/2011
goog,330,335,440404049,3/24/2011
goog,330,335,440404049,3/25/2011
goog,330,335,440404049,3/26/2011
goog,330,335,440404049,3/27/2011
goog,330,335,440404049,3/28/2011
goog,330,335,440404049,3/29/2011
goog,330,335,440404049,3/30/2011
goog,330,335,440404049,3/31/2011
goog,330,335,440404049,4/1/2011
goog,330,335,440404049,4/2/2011
goog,330,335,440404049,4/3/2011
goog,330,335,440404049,4/4/2011
goog,330,335,440404049,4/5/2011
goog,330,335,440404049,4/6/2011
goog,330,335,440404049,4/7/2011
goog,330,335,440404049,4/8/2011
goog,330,335,440404049,4/9/2011
goog,330,335,440404049,4/10/2011
goog,330,335,440404049,4/11/2011
goog,330,335,440404049,4/12/2011
goog,330,335,440404049,4/13/2011
goog,330,335,440404049,4/14/2011
goog,330,335,440404049,4/15/2011
goog,330,335,440404049,4/16/2011
goog,330,335,440404049,4/17/2011
goog,330,335,440404049,4/18/2011
goog,330,335,440404049,4/19/2011
goog,330,335,440404049,4/20/2011
goog,330,335,440404049,4/21/2011
goog,330,335,440404049,4/22/2011
goog,330,335,440404049,4/23/2011
goog,330,335,440404049,4/24/2011
goog,330,335,440404049,4/25/2011
goog,330,335,440404049,4/26/2011
goog,330,335,440404049,4/27/2011
goog,330,335,440404049,4/28/2011
goog,330,335,440404049,4/29/2011
goog,330,335,440404049,4/30/2011
goog,330,335,440404049,5/1/2011
goog,330,335,440404049,5/2/2011
goog,330,335,440404049,5/3/2011
goog,330,335,440404049,5/4/2011
goog,330,335,440404049,5/5/2011
goog,330,335,440404049,5/6/2011
goog,330,335,440404049,5/7/2011
goog,330,335,440404049,5/8/2011
goog,330,335,440404049,5/9/2011
goog,330,335,440404049,5/10/2011
goog,330,335,440404049,5/11/2011
goog,330,335,440404049,5/12/2011
goog,330,335,440404049,5/13/2011
goog,330,335,440404049,5/14/2011
goog,330,335,440404049,5/15/2011
goog,330,335,440404049,5/16/2011
goog,330,335,440404049,5/17/2011
goog,330,335,440404049,5/18/2011
goog,330,335,440404049,5/19/2011
goog,330,335,440404049,5/20/2011
goog,330,335,440404049,5/21/2011
goog,330,335,440404049,5/22/2011
goog,330,335,440404049,5/23/2011
goog,330,335,440404049,5/24/2011
goog,330,335,440404049,5/25/2011
goog,330,335,440404049,5/26/2011
goog,330,335,440404049,5/27/2011
goog,330,335,440404049,5/28/2011
goog,330,335,440404049,5/29/2011
goog,330,335,440404049,5/30/2011
goog,330,335,440404049,5/31/2011
goog,330,335,440404049,6/1/2011
goog,330,335,440404049,6/2/2011
goog,330,335,440404049,6/3/2011
goog,330,335,440404049,6/4/2011
goog,330,335,440404049,6/5/2011
goog,330,335,440404049,6/6/2011
goog,330,335,440404049,6/7/2011
goog,330,335,440404049,6/8/2011
goog,330,335,440404049,6/9/2011
goog,330,335,440404049,6/10/2011
goog,330,335,440404049,6/11/2011
goog,330,335,440404049,6/12/2011
goog,330,335,440404049,6/13/2011
goog,330,335,440404049,6/14/2011
goog,330,335,440404049,6/15/2011
goog,330,335,440404049,6/16/2011
goog,330,335,440404049,6/17/2011
goog,330,335,440404049,6/18/2011
goog,330,335,440404049,6/19/2011
goog,330,335,440404049,6/20/2011
goog,330,335,440404049,6/21/2011
goog,330,335,440404049,6/22/2011
goog,330,335,440404049,6/23/2011
goog,330,335,440404049,6/24/2011
goog,330,335,440404049,6/25/2011
goog,330,335,440404049,6/26/2011
goog,330,335,440404049,6/27/2011
goog,330,335,440404049,6/28/2011
goog,330,335,440404049,6/29/2011
goog,330,335,440404049,6/30/2011
goog,330,335,440404049,7/1/2011
goog,330,335,440404049,7/2/2011
goog,330,335,440404049,7/3/2011
goog,330,335,440404049,7/4/2011
goog,330,335,440404049,7/5/2011
goog,330,335,440404049,7/6/2011
goog,330,335,440404049,7/7/2011
goog,330,335,440404049,7/8/2011
goog,330,335,440404049,7/9/2011
goog,330,335,440404049,7/10/2011
goog,330,335,440404049,7/11/2011
goog,330,335,440404049,7/12/2011
goog,330,335,440404049,7/13/2011
goog,330,335,440404049,7/14/2011
goog,330,335,440404049,7/15/2011
goog,330,335,440404049,7/16/2011
goog,330,335,440404049,7/17/2011
goog,330,335,440404049,7/18/2011
goog,330,335,440404049,7/19/2011
goog,330,335,440404049,7/20/2011
goog,330,335,440404049,7/21/2011
goog,330,335,440404049,7/22/2011
goog,330,335,440404049,7/23/2011
goog,330,335,440404049,7/24/2011
goog,330,335,440404049,7/25/2011
goog,330,335,440404049,7/26/2011
goog,330,335,440404049,7/27/2011
goog,330,335,440404049,7/28/2011
goog,330,335,440404049,7/29/2011
goog,330,335,440404049,7/30/2011
goog,330,335,440404049,7/31/2011
goog,330,335,440404049,8/1/2011
goog,330,335,440404049,8/2/2011
goog,330,335,440404049,8/3/2011
goog,330,335,440404049,8/4/2011
goog,330,335,440404049,8/5/2011
goog,330,335,440404049,8/6/2011
goog,330,335,440404049,8/7/2011
goog,330,335,440404049,8/8/2011
goog,330,335,440404049,8/9/2011
goog,330,335,440404049,8/10/2011
goog,330,335,440404049,8/11/2011
goog,330,335,440404049,8/12/2011
goog,330,335,440404049,8/13/2011
goog,330,335,440404049,8/14/2011
goog,330,335,440404049,8/15/2011
goog,330,335,440404049,8/16/2011
goog,330,335,440404049,8/17/2011
goog,330,335,440404049,8/18/2011
goog,330,335,440404049,8/19/2011
goog,330,335,440404049,8/20/2011
goog,330,335,440404049,8/21/2011
goog,330,335,440404049,8/22/2011
goog,330,335,440404049,8/23/2011
goog,330,335,440404049,8/24/2011
goog,330,335,440404049,8/25/2011
goog,330,335,440404049,8/26/2011
goog,330,335,440404049,8/27/2011
goog,330,335,440404049,8/28/2011
goog,330,335,440404049,8/29/2011
goog,330,335,440404049,8/30/2011
goog,330,335,440404049,8/31/2011
goog,330,335,440404049,9/1/2011
goog,330,335,440404049,9/2/2011
goog,330,335,440404049,9/3/2011
goog,330,335,440404049,9/4/2011
goog,330,335,440404049,9/5/2011
goog,330,335,440404049,9/6/2011
goog,330,335,440404049,9/7/2011
goog,330,335,440404049,9/8/2011
goog,330,335,440404049,9/9/2011
goog,330,335,440404049,9/10/2011
goog,330,335,440404049,9/11/2011
goog,330,335,440404049,9/12/2011
goog,330,335,440404049,9/13/2011
goog,330,335,440404049,9/14/2011
goog,330,335,440404049,9/15/2011
goog,330,335,440404049,9/16/2011
goog,330,335,440404049,9/17/2011
goog,330,335,440404049,9/18/2011
goog,330,335,440404049,9/19/2011
goog,330,335,440404049,9/20/2011
goog,330,335,440404049,9/21/2011
goog,330,335,440404049,9/22/2011
goog,330,335,440404049,9/23/2011
goog,330,335,440404049,9/24/2011
goog,330,335,440404049,9/25/2011
goog,330,335,440404049,9/26/2011
goog,330,335,440404049,9/27/2011
goog,330,335,440404049,9/28/2011
goog,330,335,440404049,9/29/2011
goog,330,335,440404049,9/30/2011
goog,330,335,440404049,10/1/2011
goog,330,335,440404049,10/2/2011
goog,330,335,440404049,10/3/2011
goog,330,335,440404049,10/4/2011
goog,330,335,440404049,10/5/2011
goog,330,335,440404049,10/6/2011
goog,330,335,440404049,10/7/2011
goog,330,335,440404049,10/8/2011
goog,330,335,440404049,10/9/2011
goog,330,335,440404049,10/10/2011
goog,330,335,440404049,10/11/2011
goog,330,335,440404049,10/12/2011
goog,330,335,440404049,10/13/2011
goog,330,335,440404049,10/14/2011
goog,330,335,440404049,10/15/2011
goog,330,335,440404049,10/16/2011
goog,330,335,440404049,10/17/2011
goog,330,335,440404049,10/18/2011
goog,330,335,440404049,10/19/2011
goog,330,335,440404049,10/20/2011
goog,330,335,440404049,10/21/2011
goog,330,335,440404049,10/22/2011
goog,330,335,440404049,10/23/2011
goog,330,335,440404049,10/24/2011
goog,330,335,440404049,10/25/2011
goog,330,335,440404049,10/26/2011
goog,330,335,440404049,10/27/2011
goog,330,335,440404049,10/28/2011
goog,330,335,440404049,10/29/2011
goog,330,335,440404049,10/30/2011
goog,330,335,440404049,10/31/2011
goog,330,335,440404049,11/1/2011
goog,330,335,440404049,11/2/2011
goog,330,335,440404049,11/3/2011
goog,330,335,440404049,11/4/2011
goog,330,335,440404049,11/5/2011
goog,330,335,440404049,11/6/2011
goog,330,335,440404049,11/7/2011
goog,330,335,440404049,11/8/2011
goog,330,335,440404049,11/9/2011
goog,330,335,440404049,11/10/2011
goog,330,335,440404049,11/11/2011
goog,330,335,440404049,11/12/2011
goog,330,335,440404049,11/13/2011
goog,330,335,440404049,11/14/2011
goog,330,335,440404049,11/15/2011
goog,330,335,440404049,11/16/2011
goog,330,335,440404049,11/17/2011
goog,330,335,440404049,11/18/2011
goog,330,335,440404049,11/19/2011
goog,330,335,440404049,11/20/2011
goog,330,335,440404049,11/21/2011
goog,330,335,440404049,11/22/2011
goog,330,335,440404049,11/23/2011
goog,330,335,440404049,11/24/2011
goog,330,335,440404049,11/25/2011
goog,330,335,440404049,11/26/2011
goog,330,335,440404049,11/27/2011
goog,330,335,440404049,11/28/2011
goog,330,335,440404049,11/29/2011
goog,330,335,440404049,11/30/2011
goog,330,335,440404049,12/1/2011
goog,330,335,440404049,12/2/2011
goog,330,335,440404049,12/3/2011
goog,330,335,440404049,12/4/2011
goog,330,335,440404049,12/5/2011
goog,330,335,440404049,12/6/2011
goog,330,335,440404049,12/7/2011
goog,330,335,440404049,12/8/2011
goog,330,335,440404049,12/9/2011
goog,330,335,440404049,12/10/2011
goog,330,335,440404049,12/11/2011
goog,330,335,440404049,12/12/2011
goog,330,335,440404049,12/13/2011
goog,330,335,440404049,12/14/2011
goog,330,335,440404049,12/15/2011
goog,330,335,440404049,12/16/2011
goog,330,335,440404049,12/17/2011
goog,330,335,440404049,12/18/2011
goog,330,335,440404049,12/19/2011
goog,330,335,440404049,12/20/2011
goog,330,335,440404049,12/21/2011
goog,330,335,440404049,12/22/2011
goog,330,335,440404049,12/23/2011
goog,330,335,440404049,12/24/2011
goog,330,335,440404049,12/25/2011
goog,330,335,440404049,12/26/2011
goog,330,335,440404049,12/27/2011
goog,330,335,440404049,12/28/2011
goog,330,335,440404049,12/29/2011
goog,330,335,440404049,12/30/2011
goog,330,335,440404049,12/31/2011
goog,330,335,440404049,1/1/2012
goog,330,335,440404049,1/2/2012
goog,330,335,440404049,1/3/2012
goog,330,335,440404049,1/4/2012
goog,330,335,440404049,1/5/2012
goog,330,335,440404049,1/6/2012
goog,330,335,440404049,1/7/2012
goog,330,335,440404049,1/8/2012
goog,330,335,440404049,1/9/2012
goog,330,335,440404049,1/10/2012
goog,330,335,440404049,1/11/2012
goog,330,335,440404049,1/12/2012
goog,330,335,440404049,1/13/2012
goog,330,335,440404049,1/14/2012
goog,330,335,440404049,1/15/2012
goog,330,335,440404049,1/16/2012
goog,330,335,440404049,1/17/2012
goog,330,335,440404049,1/18/2012
goog,330,335,440404049,1/19/2012
goog,330,335,440404049,1/20/2012
goog,330,335,440404049,1/21/2012
goog,330,335,440404049,1/22/2012
goog,330,335,440404049,1/23/2012
goog,330,335,440404049,1/24/2012
goog,330,335,440404049,1/25/2012
goog,330,335,440404049,1/26/2012
goog,330,335,440404049,1/27/2012
goog,330,335,440404049,1/28/2012
goog,330,335,440404049,1/29/2012
goog,330,335,440404049,1/30/2012
goog,330,335,440404049,1/31/2012
goog,330,335,440404049,2/1/2012
goog,330,335,440404049,2/2/2012
goog,330,335,440404049,2/3/2012
goog,330,335,440404049,2/4/2012
goog,330,335,440404049,2/5/2012
goog,330,335,440404049,2/6/2012
goog,330,335,440404049,2/7/2012
goog,330,335,440404049,2/8/2012
goog,330,335,440404049,2/9/2012
goog,330,335,440404049,2/10/2012
goog,330,335,440404049,2/11/2012
goog,330,335,440404049,2/12/2012
goog,330,335,440404049,2/13/2012
goog,330,335,440404049,2/14/2012
goog,330,335,440404049,2/15/2012
goog,330,335,440404049,2/16/2012
goog,330,335,440404049,2/17/2012
goog,330,335,440404049,2/18/2012
goog,330,335,440404049,2/19/2012
goog,330,335,440404049,2/20/2012
goog,330,335,440404049,2/21/2012
goog,330,335,440404049,2/22/2012
goog,330,335,440404049,2/23/2012
goog,330,335,440404049,2/24/2012
goog,330,335,440404049,2/25/2012
goog,330,335,440404049,2/26/2012
goog,330,335,440404049,2/27/2012
goog,330,335,440404049,2/28/2012
goog,330,335,440404049,2/29/2012
goog,330,335,440404049,3/1/2012
goog,330,335,440404049,3/2/2012
goog,330,335,440404049,3/3/2012
goog,330,335,440404049,3/4/2012
goog,330,335,440404049,3/5/2012
goog,330,335,440404049,3/6/2012
goog,330,335,440404049,3/7/2012
goog,330,335,440404049,3/8/2012
goog,330,335,440404049,3/9/2012
goog,330,335,440404049,3/10/2012
goog,330,335,440404049,3/11/2012
goog,330,335,440404049,3/12/2012
goog,330,335,440404049,3/13/2012
goog,330,335,440404049,3/14/2012
goog,330,335,440404049,3/15/2012
goog,330,335,440404049,3/16/2012
goog,330,335,440404049,3/17/2012
goog,330,335,440404049,3/18/2012
goog,330,335,440404049,3/19/2012
goog,330,335,440404049,3/20/2012
goog,330,335,440404049,3/21/2012
goog,330,335,440404049,3/22/2012
goog,330,335,440404049,3/23/2012
goog,330,335,440404049,3/24/2012
goog,330,335,440404049,3/25/2012
goog,330,335,440404049,3/26/2012
goog,330,335,440404049,3/27/2012
goog,330,335,440404049,3/28/2012
goog,330,335,440404049,3/29/2012
goog,330,335,440404049,3/30/2012
goog,330,335,440404049,3/31/2012
goog,330,335,440404049,4/1/2012
goog,330,335,440404049,4/2/2012
goog,330,335,440404049,4/3/2012
goog,330,335,440404049,4/4/2012
goog,330,335,440404049,4/5/2012
goog,330,335,440404049,4/6/2012
goog,330,335,440404049,4/7/2012
goog,330,335,440404049,4/8/2012
goog,330,335,440404049,4/9/2012
goog,330,335,440404049,4/10/2012
goog,330,335,440404049,4/11/2012
goog,330,335,440404049,4/12/2012
goog,330,335,440404049,4/13/2012
goog,330,335,440404049,4/14/2012
goog,330,335,440404049,4/15/2012
goog,330,335,440404049,4/16/2012
goog,330,335,440404049,4/17/2012
goog,330,335,440404049,4/18/2012
goog,330,335,440404049,4/19/2012
goog,330,335,440404049,4/20/2012
goog,330,335,440404049,4/21/2012
goog,330,335,440404049,4/22/2012
goog,330,335,440404049,4/23/2012
goog,330,335,440404049,4/24/2012
goog,330,335,440404049,4/25/2012
goog,330,335,440404049,4/26/2012
goog,330,335,440404049,4/27/2012
goog,330,335,440404049,4/28/2012
goog,330,335,440404049,4/29/2012
goog,330,335,440404049,4/30/2012
goog,330,335,440404049,5/1/2012
goog,330,335,440404049,5/2/2012
goog,330,335,440404049,5/3/2012
goog,330,335,440404049,5/4/2012
goog,330,335,440404049,5/5/2012
goog,330,335,440404049,5/6/2012
goog,330,335,440404049,5/7/2012
goog,330,335,440404049,5/8/2012
goog,330,335,440404049,5/9/2012
